longitude,latitude,light_intensity
73.27083344,-0.129166668,0.73
73.27500011,-0.129166668,0.2
73.27916677,-0.129166668,0.47
73.28333344,-0.129166668,0.12
73.28750011,-0.129166668,0.13
73.29166677,-0.129166668,0.57
73.29583344,-0.129166668,0.75
73.30000011,-0.129166668,0.16
73.30416677,-0.129166668,0.37
73.30833344,-0.129166668,0.17
73.31250011,-0.129166668,0.69
73.31666677,-0.129166668,0.5
73.32083344,-0.129166668,0.25
73.32500011,-0.129166668,0.64
73.32916677,-0.129166668,0.63
73.33333344,-0.129166668,0.29
73.33750011,-0.129166668,0.24
73.34166677,-0.129166668,0.65
73.34583344,-0.129166668,0.47
73.35000011,-0.129166668,0.5
73.35416677,-0.129166668,0.13
73.35833344,-0.129166668,0.46
73.36250011,-0.129166668,0.65
73.36666677,-0.129166668,0.43
73.37083344,-0.129166668,0.44
73.37500011,-0.129166668,0.39
73.37916677,-0.129166668,0.25
73.38333344,-0.129166668,0.7
73.38750011,-0.129166668,0.46
73.39166677,-0.129166668,0.3
73.39583344,-0.129166668,0.45
73.40000011,-0.129166668,0.47
73.40416677,-0.129166668,0.19
73.40833344,-0.129166668,0.41
73.41250011,-0.129166668,0.3
73.41666677,-0.129166668,0.34
73.42083344,-0.129166668,0.29
73.42500011,-0.129166668,0.18
73.42916677,-0.129166668,0.67
73.43333344,-0.129166668,0.57
73.43750011,-0.129166668,0.14
73.44166677,-0.129166668,0.5
73.44583344,-0.129166668,0.43
73.45000011,-0.129166668,0.59
73.45416677,-0.129166668,0.42
73.45833344,-0.129166668,0.3
73.46250011,-0.129166668,0.5
73.46666677,-0.129166668,0.46
73.47083344,-0.129166668,0.11
73.47500011,-0.129166668,0.14
73.47916677,-0.129166668,0.62
73.48333344,-0.129166668,0.7
73.48750011,-0.129166668,0.61
73.49166677,-0.129166668,0.59
73.49583344,-0.129166668,0.24
73.50000011,-0.129166668,0.29
73.50416677,-0.129166668,0.75
73.50833344,-0.129166668,0.63
73.51250011,-0.129166668,0.59
73.51666677,-0.129166668,0.6
73.52083344,-0.129166668,0.74
73.52500011,-0.129166668,0.68
73.52916677,-0.129166668,0.73
73.53333344,-0.129166668,0.29
73.53750011,-0.129166668,0.29
73.54166678,-0.129166668,0.22
73.54583344,-0.129166668,0.37
73.55000011,-0.129166668,0.53
73.55416678,-0.129166668,0.12
73.55833344,-0.129166668,0.63
73.56250011,-0.129166668,0.75
73.56666678,-0.129166668,0.29
73.57083344,-0.129166668,0.57
73.57500011,-0.129166668,0.46
73.57916678,-0.129166668,0.13
73.58333344,-0.129166668,0.12
73.58750011,-0.129166668,0.74
73.59166678,-0.129166668,0.18
73.59583344,-0.129166668,0.3
73.60000011,-0.129166668,0.53
73.60416678,-0.129166668,0.34
73.60833344,-0.129166668,0.48
73.61250011,-0.129166668,0.4
73.61666678,-0.129166668,0.18
73.62083344,-0.129166668,0.42
73.62500011,-0.129166668,0.66
73.62916678,-0.129166668,0.62
73.63333344,-0.129166668,0.24
73.63750011,-0.129166668,0.42
73.64166678,-0.129166668,0.59
73.64583344,-0.129166668,0.23
73.65000011,-0.129166668,0.63
73.65416678,-0.129166668,0.72
73.65833344,-0.129166668,0.27
73.66250011,-0.129166668,0.28
73.66666678,-0.129166668,0.3
73.67083344,-0.129166668,0.58
73.67500011,-0.129166668,0.37
73.67916678,-0.129166668,0.13
73.68333344,-0.129166668,0.47
73.68750011,-0.129166668,0.32
73.69166678,-0.129166668,0.47
73.69583344,-0.129166668,0.42
73.70000011,-0.129166668,0.53
73.70416678,-0.129166668,0.25
73.70833344,-0.129166668,0.41
73.71250011,-0.129166668,0.48
73.71666678,-0.129166668,0.22
73.72083344,-0.129166668,0.33
73.72500011,-0.129166668,0.48
73.72916678,-0.129166668,0.12
73.73333344,-0.129166668,0.63
73.73750011,-0.129166668,0.54
73.74166678,-0.129166668,0.11
73.74583344,-0.129166668,0.71
73.75000011,-0.129166668,0.54
73.75416678,-0.129166668,0.68
73.75833344,-0.129166668,0.62
72.6375001,-0.133333334,0.6
72.64166677,-0.133333334,0.68
72.64583343,-0.133333334,0.56
72.6500001,-0.133333334,0.66
72.65416677,-0.133333334,0.42
72.65833343,-0.133333334,0.36
72.6625001,-0.133333334,0.26
72.66666677,-0.133333334,0.57
72.67083343,-0.133333334,0.36
72.6750001,-0.133333334,0.32
72.67916677,-0.133333334,0.6
72.68333343,-0.133333334,0.33
72.6875001,-0.133333334,0.56
72.69166677,-0.133333334,0.49
72.69583343,-0.133333334,0.38
72.7000001,-0.133333334,0.59
72.70416677,-0.133333334,0.51
72.70833344,-0.133333334,0.17
72.7125001,-0.133333334,0.16
72.71666677,-0.133333334,0.34
72.72083344,-0.133333334,0.26
72.7250001,-0.133333334,0.34
72.72916677,-0.133333334,0.74
72.73333344,-0.133333334,0.64
72.7375001,-0.133333334,0.46
72.74166677,-0.133333334,0.16
72.74583344,-0.133333334,0.49
72.7500001,-0.133333334,0.72
72.75416677,-0.133333334,0.55
72.75833344,-0.133333334,0.43
72.7625001,-0.133333334,0.18
72.76666677,-0.133333334,0.69
72.77083344,-0.133333334,0.63
72.7750001,-0.133333334,0.63
72.77916677,-0.133333334,0.16
72.78333344,-0.133333334,0.17
72.7875001,-0.133333334,0.4
72.79166677,-0.133333334,0.18
72.79583344,-0.133333334,0.53
72.8000001,-0.133333334,0.59
72.80416677,-0.133333334,0.4
72.80833344,-0.133333334,0.55
72.8125001,-0.133333334,0.63
72.81666677,-0.133333334,0.54
72.82083344,-0.133333334,0.6
72.8250001,-0.133333334,0.57
72.82916677,-0.133333334,0.43
72.83333344,-0.133333334,0.12
72.8375001,-0.133333334,0.37
72.84166677,-0.133333334,0.5
72.84583344,-0.133333334,0.57
72.8500001,-0.133333334,0.33
72.85416677,-0.133333334,0.69
72.85833344,-0.133333334,0.28
72.8625001,-0.133333334,0.31
72.86666677,-0.133333334,0.42
72.87083344,-0.133333334,0.74
72.8750001,-0.133333334,0.71
72.87916677,-0.133333334,0.31
72.88333344,-0.133333334,0.11
72.8875001,-0.133333334,0.43
72.89166677,-0.133333334,0.13
72.89583344,-0.133333334,0.13
72.9000001,-0.133333334,0.48
72.90416677,-0.133333334,0.13
72.90833344,-0.133333334,0.5
72.9125001,-0.133333334,0.28
72.91666677,-0.133333334,0.48
72.92083344,-0.133333334,0.55
72.9250001,-0.133333334,0.29
72.92916677,-0.133333334,0.49
72.93333344,-0.133333334,0.13
72.9375001,-0.133333334,0.32
72.94166677,-0.133333334,0.23
72.94583344,-0.133333334,0.65
72.9500001,-0.133333334,0.51
72.95416677,-0.133333334,0.55
72.95833344,-0.133333334,0.2
72.9625001,-0.133333334,0.22
72.96666677,-0.133333334,0.46
72.97083344,-0.133333334,0.5
72.9750001,-0.133333334,0.63
72.97916677,-0.133333334,0.65
72.98333344,-0.133333334,0.53
72.9875001,-0.133333334,0.18
72.99166677,-0.133333334,0.51
72.99583344,-0.133333334,0.68
73.0000001,-0.133333334,0.61
73.00416677,-0.133333334,0.35
73.00833344,-0.133333334,0.15
73.0125001,-0.133333334,0.52
73.01666677,-0.133333334,0.15
73.02083344,-0.133333334,0.49
73.0250001,-0.133333334,0.37
73.02916677,-0.133333334,0.65
73.03333344,-0.133333334,0.61
73.0375001,-0.133333334,0.68
73.04166677,-0.133333334,0.55
73.04583344,-0.133333334,0.44
73.0500001,-0.133333334,0.12
73.05416677,-0.133333334,0.25
73.05833344,-0.133333334,0.53
73.0625001,-0.133333334,0.5
73.06666677,-0.133333334,0.14
73.07083344,-0.133333334,0.34
73.0750001,-0.133333334,0.41
73.07916677,-0.133333334,0.47
73.08333344,-0.133333334,0.26
73.0875001,-0.133333334,0.21
73.09166677,-0.133333334,0.29
73.09583344,-0.133333334,0.25
73.1000001,-0.133333334,0.5
73.10416677,-0.133333334,0.75
73.10833344,-0.133333334,0.32
73.1125001,-0.133333334,0.16
73.11666677,-0.133333334,0.12
73.12083344,-0.133333334,0.52
73.12500011,-0.133333334,0.49
73.12916677,-0.133333334,0.24
73.13333344,-0.133333334,0.67
73.13750011,-0.133333334,0.53
73.14166677,-0.133333334,0.38
73.14583344,-0.133333334,0.32
73.15000011,-0.133333334,0.67
73.15416677,-0.133333334,0.24
73.15833344,-0.133333334,0.59
73.16250011,-0.133333334,0.6
73.16666677,-0.133333334,0.45
73.17083344,-0.133333334,0.6
73.17500011,-0.133333334,0.2
73.17916677,-0.133333334,0.34
73.18333344,-0.133333334,0.58
73.18750011,-0.133333334,0.14
73.19166677,-0.133333334,0.19
73.19583344,-0.133333334,0.47
73.20000011,-0.133333334,0.25
73.20416677,-0.133333334,0.67
73.20833344,-0.133333334,0.4
73.21250011,-0.133333334,0.61
73.21666677,-0.133333334,0.41
73.22083344,-0.133333334,0.11
73.22500011,-0.133333334,0.48
73.22916677,-0.133333334,0.68
73.23333344,-0.133333334,0.7
73.23750011,-0.133333334,0.49
73.24166677,-0.133333334,0.28
73.24583344,-0.133333334,0.13
73.25000011,-0.133333334,0.29
73.25416677,-0.133333334,0.72
73.25833344,-0.133333334,0.11
73.26250011,-0.133333334,0.66
73.26666677,-0.133333334,0.27
73.27083344,-0.133333334,0.41
73.27500011,-0.133333334,0.27
73.27916677,-0.133333334,0.47
73.28333344,-0.133333334,0.26
73.28750011,-0.133333334,0.28
73.29166677,-0.133333334,0.37
73.29583344,-0.133333334,0.45
73.30000011,-0.133333334,0.29
73.30416677,-0.133333334,0.15
73.30833344,-0.133333334,0.13
73.31250011,-0.133333334,0.24
73.31666677,-0.133333334,0.35
73.32083344,-0.133333334,0.21
73.32500011,-0.133333334,0.17
73.32916677,-0.133333334,0.31
73.33333344,-0.133333334,0.59
73.33750011,-0.133333334,0.3
73.34166677,-0.133333334,0.18
73.34583344,-0.133333334,0.3
73.35000011,-0.133333334,0.67
73.35416677,-0.133333334,0.19
73.35833344,-0.133333334,0.42
73.36250011,-0.133333334,0.39
73.36666677,-0.133333334,0.57
73.37083344,-0.133333334,0.5
73.37500011,-0.133333334,0.65
73.37916677,-0.133333334,0.29
73.38333344,-0.133333334,0.34
73.38750011,-0.133333334,0.61
73.39166677,-0.133333334,0.66
73.39583344,-0.133333334,0.65
73.40000011,-0.133333334,0.6
73.40416677,-0.133333334,0.55
73.40833344,-0.133333334,0.42
73.41250011,-0.133333334,0.72
73.41666677,-0.133333334,0.38
73.42083344,-0.133333334,0.63
73.42500011,-0.133333334,0.18
73.42916677,-0.133333334,0.43
73.43333344,-0.133333334,0.63
73.43750011,-0.133333334,0.22
73.44166677,-0.133333334,0.38
73.44583344,-0.133333334,0.63
73.45000011,-0.133333334,0.7
73.45416677,-0.133333334,0.32
73.45833344,-0.133333334,0.49
73.46250011,-0.133333334,0.51
73.46666677,-0.133333334,0.45
73.47083344,-0.133333334,0.58
73.47500011,-0.133333334,0.43
73.47916677,-0.133333334,0.6
73.48333344,-0.133333334,0.6
73.48750011,-0.133333334,0.32
73.49166677,-0.133333334,0.52
73.49583344,-0.133333334,0.3
73.50000011,-0.133333334,0.39
73.50416677,-0.133333334,0.67
73.50833344,-0.133333334,0.58
73.51250011,-0.133333334,0.47
73.51666677,-0.133333334,0.65
73.52083344,-0.133333334,0.45
73.52500011,-0.133333334,0.26
73.52916677,-0.133333334,0.12
73.53333344,-0.133333334,0.46
73.53750011,-0.133333334,0.14
73.54166678,-0.133333334,0.36
73.54583344,-0.133333334,0.55
73.55000011,-0.133333334,0.17
73.55416678,-0.133333334,0.58
73.55833344,-0.133333334,0.46
73.56250011,-0.133333334,0.61
73.56666678,-0.133333334,0.23
73.57083344,-0.133333334,0.12
73.57500011,-0.133333334,0.54
73.57916678,-0.133333334,0.51
73.58333344,-0.133333334,0.66
73.58750011,-0.133333334,0.58
73.59166678,-0.133333334,0.7
73.59583344,-0.133333334,0.57
73.60000011,-0.133333334,0.28
73.60416678,-0.133333334,0.72
73.60833344,-0.133333334,0.55
73.61250011,-0.133333334,0.42
73.61666678,-0.133333334,0.66
73.62083344,-0.133333334,0.55
73.62500011,-0.133333334,0.42
73.62916678,-0.133333334,0.14
73.63333344,-0.133333334,0.47
73.63750011,-0.133333334,0.53
73.64166678,-0.133333334,0.67
73.64583344,-0.133333334,0.2
73.65000011,-0.133333334,0.7
73.65416678,-0.133333334,0.74
73.65833344,-0.133333334,0.28
73.66250011,-0.133333334,0.56
73.66666678,-0.133333334,0.6
73.67083344,-0.133333334,0.66
73.67500011,-0.133333334,0.49
73.67916678,-0.133333334,0.21
73.68333344,-0.133333334,0.63
73.68750011,-0.133333334,0.6
73.69166678,-0.133333334,0.65
73.69583344,-0.133333334,0.68
73.70000011,-0.133333334,0.15
73.70416678,-0.133333334,0.63
73.70833344,-0.133333334,0.53
73.71250011,-0.133333334,0.43
73.71666678,-0.133333334,0.63
73.72083344,-0.133333334,0.24
73.72500011,-0.133333334,0.72
73.72916678,-0.133333334,0.26
73.73333344,-0.133333334,0.51
73.73750011,-0.133333334,0.71
73.74166678,-0.133333334,0.13
73.74583344,-0.133333334,0.65
73.75000011,-0.133333334,0.4
73.75416678,-0.133333334,0.17
73.75833344,-0.133333334,0.46
72.6375001,-0.137500001,0.43
72.64166677,-0.137500001,0.32
72.64583343,-0.137500001,0.63
72.6500001,-0.137500001,0.58
72.65416677,-0.137500001,0.19
72.65833343,-0.137500001,0.2
72.6625001,-0.137500001,0.64
72.66666677,-0.137500001,0.56
72.67083343,-0.137500001,0.5
72.6750001,-0.137500001,0.28
72.67916677,-0.137500001,0.74
72.68333343,-0.137500001,0.59
72.6875001,-0.137500001,0.11
72.69166677,-0.137500001,0.51
72.69583343,-0.137500001,0.61
72.7000001,-0.137500001,0.27
72.70416677,-0.137500001,0.48
72.70833344,-0.137500001,0.69
72.7125001,-0.137500001,0.69
72.71666677,-0.137500001,0.37
72.72083344,-0.137500001,0.62
72.7250001,-0.137500001,0.44
72.72916677,-0.137500001,0.23
72.73333344,-0.137500001,0.28
72.7375001,-0.137500001,0.47
72.74166677,-0.137500001,0.54
72.74583344,-0.137500001,0.65
72.7500001,-0.137500001,0.52
72.75416677,-0.137500001,0.22
72.75833344,-0.137500001,0.42
72.7625001,-0.137500001,0.54
72.76666677,-0.137500001,0.52
72.77083344,-0.137500001,0.69
72.7750001,-0.137500001,0.28
72.77916677,-0.137500001,0.54
72.78333344,-0.137500001,0.15
72.7875001,-0.137500001,0.41
72.79166677,-0.137500001,0.18
72.79583344,-0.137500001,0.1
72.8000001,-0.137500001,0.61
72.80416677,-0.137500001,0.72
72.80833344,-0.137500001,0.63
72.8125001,-0.137500001,0.13
72.81666677,-0.137500001,0.46
72.82083344,-0.137500001,0.55
72.8250001,-0.137500001,0.68
72.82916677,-0.137500001,0.28
72.83333344,-0.137500001,0.53
72.8375001,-0.137500001,0.55
72.84166677,-0.137500001,0.71
72.84583344,-0.137500001,0.28
72.8500001,-0.137500001,0.71
72.85416677,-0.137500001,0.66
72.85833344,-0.137500001,0.48
72.8625001,-0.137500001,0.72
72.86666677,-0.137500001,0.58
72.87083344,-0.137500001,0.21
72.8750001,-0.137500001,0.23
72.87916677,-0.137500001,0.21
72.88333344,-0.137500001,0.45
72.8875001,-0.137500001,0.62
72.89166677,-0.137500001,0.63
72.89583344,-0.137500001,0.6
72.9000001,-0.137500001,0.13
72.90416677,-0.137500001,0.35
72.90833344,-0.137500001,0.13
72.9125001,-0.137500001,0.24
72.91666677,-0.137500001,0.46
72.92083344,-0.137500001,0.26
72.9250001,-0.137500001,0.61
72.92916677,-0.137500001,0.52
72.93333344,-0.137500001,0.17
72.9375001,-0.137500001,0.23
72.94166677,-0.137500001,0.43
72.94583344,-0.137500001,0.72
72.9500001,-0.137500001,0.15
72.95416677,-0.137500001,0.49
72.95833344,-0.137500001,0.53
72.9625001,-0.137500001,0.45
72.96666677,-0.137500001,0.44
72.97083344,-0.137500001,0.74
72.9750001,-0.137500001,0.56
72.97916677,-0.137500001,0.62
72.98333344,-0.137500001,0.55
72.9875001,-0.137500001,0.68
72.99166677,-0.137500001,0.69
72.99583344,-0.137500001,0.71
73.0000001,-0.137500001,0.18
73.00416677,-0.137500001,0.68
73.00833344,-0.137500001,0.25
73.0125001,-0.137500001,0.37
73.01666677,-0.137500001,0.46
73.02083344,-0.137500001,0.59
73.0250001,-0.137500001,0.68
73.02916677,-0.137500001,0.29
73.03333344,-0.137500001,0.45
73.0375001,-0.137500001,0.61
73.04166677,-0.137500001,0.17
73.04583344,-0.137500001,0.33
73.0500001,-0.137500001,0.64
73.05416677,-0.137500001,0.47
73.05833344,-0.137500001,0.57
73.0625001,-0.137500001,0.69
73.06666677,-0.137500001,0.47
73.07083344,-0.137500001,0.21
73.0750001,-0.137500001,0.52
73.07916677,-0.137500001,0.54
73.08333344,-0.137500001,0.14
73.0875001,-0.137500001,0.2
73.09166677,-0.137500001,0.41
73.09583344,-0.137500001,0.39
73.1000001,-0.137500001,0.45
73.10416677,-0.137500001,0.29
73.10833344,-0.137500001,0.54
73.1125001,-0.137500001,0.36
73.11666677,-0.137500001,0.42
73.12083344,-0.137500001,0.69
73.12500011,-0.137500001,0.23
73.12916677,-0.137500001,0.43
73.13333344,-0.137500001,0.56
73.13750011,-0.137500001,0.46
73.14166677,-0.137500001,0.54
73.14583344,-0.137500001,0.21
73.15000011,-0.137500001,0.68
73.15416677,-0.137500001,0.17
73.15833344,-0.137500001,0.74
73.16250011,-0.137500001,0.18
73.16666677,-0.137500001,0.16
73.17083344,-0.137500001,0.2
73.17500011,-0.137500001,0.53
73.17916677,-0.137500001,0.6
73.18333344,-0.137500001,0.61
73.18750011,-0.137500001,0.55
73.19166677,-0.137500001,0.33
73.19583344,-0.137500001,0.55
73.20000011,-0.137500001,0.71
73.20416677,-0.137500001,0.14
73.20833344,-0.137500001,0.33
73.21250011,-0.137500001,0.46
73.21666677,-0.137500001,0.46
73.22083344,-0.137500001,0.47
73.22500011,-0.137500001,0.16
73.22916677,-0.137500001,0.25
73.23333344,-0.137500001,0.55
73.23750011,-0.137500001,0.53
73.24166677,-0.137500001,0.42
73.24583344,-0.137500001,0.58
73.25000011,-0.137500001,0.29
73.25416677,-0.137500001,0.49
73.25833344,-0.137500001,0.21
73.26250011,-0.137500001,0.35
73.26666677,-0.137500001,0.5
73.27083344,-0.137500001,0.53
73.27500011,-0.137500001,0.72
73.27916677,-0.137500001,0.58
73.28333344,-0.137500001,0.7
73.28750011,-0.137500001,0.27
73.29166677,-0.137500001,0.73
73.29583344,-0.137500001,0.61
73.30000011,-0.137500001,0.4
73.30416677,-0.137500001,0.6
73.30833344,-0.137500001,0.21
73.31250011,-0.137500001,0.6
73.31666677,-0.137500001,0.2
73.32083344,-0.137500001,0.15
73.32500011,-0.137500001,0.56
73.32916677,-0.137500001,0.48
73.33333344,-0.137500001,0.65
73.33750011,-0.137500001,0.54
73.34166677,-0.137500001,0.33
73.34583344,-0.137500001,0.23
73.35000011,-0.137500001,0.19
73.35416677,-0.137500001,0.46
73.35833344,-0.137500001,0.21
73.36250011,-0.137500001,0.2
73.36666677,-0.137500001,0.56
73.37083344,-0.137500001,0.14
73.37500011,-0.137500001,0.56
73.37916677,-0.137500001,0.28
73.38333344,-0.137500001,0.64
73.38750011,-0.137500001,0.11
73.39166677,-0.137500001,0.59
73.39583344,-0.137500001,0.38
73.40000011,-0.137500001,0.6
73.40416677,-0.137500001,0.42
73.40833344,-0.137500001,0.18
73.41250011,-0.137500001,0.67
73.41666677,-0.137500001,0.55
73.42083344,-0.137500001,0.11
73.42500011,-0.137500001,0.7
73.42916677,-0.137500001,0.42
73.43333344,-0.137500001,0.14
73.43750011,-0.137500001,0.65
73.44166677,-0.137500001,0.3
73.44583344,-0.137500001,0.71
73.45000011,-0.137500001,0.22
73.45416677,-0.137500001,0.26
73.45833344,-0.137500001,0.51
73.46250011,-0.137500001,0.13
73.46666677,-0.137500001,0.58
73.47083344,-0.137500001,0.3
73.47500011,-0.137500001,0.12
73.47916677,-0.137500001,0.68
73.48333344,-0.137500001,0.12
73.48750011,-0.137500001,0.47
73.49166677,-0.137500001,0.74
73.49583344,-0.137500001,0.15
73.50000011,-0.137500001,0.23
73.50416677,-0.137500001,0.37
73.50833344,-0.137500001,0.51
73.51250011,-0.137500001,0.4
73.51666677,-0.137500001,0.69
73.52083344,-0.137500001,0.63
73.52500011,-0.137500001,0.4
73.52916677,-0.137500001,0.35
73.53333344,-0.137500001,0.75
73.53750011,-0.137500001,0.32
73.54166678,-0.137500001,0.38
73.54583344,-0.137500001,0.36
73.55000011,-0.137500001,0.7
73.55416678,-0.137500001,0.46
73.55833344,-0.137500001,0.43
73.56250011,-0.137500001,0.52
73.56666678,-0.137500001,0.71
73.57083344,-0.137500001,0.25
73.57500011,-0.137500001,0.67
73.57916678,-0.137500001,0.64
73.58333344,-0.137500001,0.68
73.58750011,-0.137500001,0.68
73.59166678,-0.137500001,0.35
73.59583344,-0.137500001,0.72
73.60000011,-0.137500001,0.48
73.60416678,-0.137500001,0.35
73.60833344,-0.137500001,0.7
73.61250011,-0.137500001,0.56
73.61666678,-0.137500001,0.35
73.62083344,-0.137500001,0.68
73.62500011,-0.137500001,0.63
73.62916678,-0.137500001,0.22
73.63333344,-0.137500001,0.6
73.63750011,-0.137500001,0.61
73.64166678,-0.137500001,0.3
73.64583344,-0.137500001,0.75
73.65000011,-0.137500001,0.18
73.65416678,-0.137500001,0.28
73.65833344,-0.137500001,0.52
73.66250011,-0.137500001,0.68
73.66666678,-0.137500001,0.31
73.67083344,-0.137500001,0.67
73.67500011,-0.137500001,0.58
73.67916678,-0.137500001,0.55
73.68333344,-0.137500001,0.42
73.68750011,-0.137500001,0.62
